experiment,condition,phase_dir,N,M,p_noise,theta,lam,round,agent_id,model,action,true_coop,B_eff,EU,real_reward,avg_other_coop,expected_other_coop,belief_other_coop,retaliation_pressure,forgiveness_pressure,target_coop,streak_prev,action_changed,confidence,n_opp_defective,n_opp_reciprocal,payoff_drift,reason
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,9,1,llama31_8b,4,0.0,11.206215277777776,,0.0,0.0,,,0,0,,0,True,0.8,0,0,0.34375,High cooperation in recent history and low observed cooperation from others suggests that cooperation is not beneficial in this round.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,10,1,llama31_8b,4,0.0,11.130381944444443,,5.565190972222221,0.5,,,0,0,,0,False,0.8,0,0,0.3333333333333333,"Higher action index means less cooperation, which is incentivized by the payoff formula u_i = B_eff * avg_other_coop(true) - C * own_coop(true) + K. Given the observed history and action frequencies, the opponent's cooperation level is low, suggestin"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,11,1,llama31_8b,4,0.0,11.054548611111109,,0.0,0.0,,,0,0,,0,False,0.8,0,0,0.3333333333333333,"Higher action index means less cooperation, and the observed history shows that agent 2 has been defecting frequently, making it rational to defect as well to maximize payoff."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,12,1,llama31_8b,0,1.0,10.967777777777776,,-8.0,0.0,,,0,0,,0,True,0.8,0,0,0.3020833333333333,"Higher cooperation is incentivized by the payoff formula, and the observed history shows a recent cooperation level of 0.25, suggesting that cooperation is a viable strategy."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,13,1,llama31_8b,0,1.0,10.881006944444444,,-2.559496527777778,0.5,,,0,0,,0,False,0.8,0,0,0.3020833333333333,"High cooperation from opponent 2 in recent history, and high B_eff due to streak, suggest cooperation is beneficial."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,14,1,llama31_8b,1,0.75,11.470639844568577,,-6.0,0.0,,,0,0,,1,True,0.7,0,0,0.34374999999999994,"Higher cooperation is incentivized by the positive relationship between average other cooperation and payoff, but the cost term is also high, suggesting a balance between cooperation and defection. Given the recent history and observed frequencies, a"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,15,1,llama31_8b,0,1.0,10.718402777777778,,-8.0,0.0,,,0,0,,0,True,0.8,0,0,0.29166666666666663,"High cooperation from others in recent history, and high B_eff due to streak, suggest cooperation is beneficial. Lower index means more cooperation."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,16,1,llama31_8b,0,1.0,10.627986111111111,,-2.6860069444444443,0.5,,,0,0,,0,False,0.8,0,0,0.29166666666666663,"Given the observed history of mostly defection and the payoff formula that rewards cooperation, choosing the most cooperative action (index 0) is strategically justified to increase the chances of a higher payoff in the long run."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,17,1,llama31_8b,0,1.0,11.198257563731007,,-8.0,0.0,,,0,0,,1,False,0.7,0,0,0.33333333333333326,"Higher cooperation increases payoff due to B_eff, but recent history shows low cooperation, so I choose the most cooperative action to increase chances of cooperation from others."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,18,1,llama31_8b,0,1.0,10.490902777777778,,-2.754548611111111,0.5,,,0,0,,0,False,0.8,0,0,0.37499999999999994,"Higher cooperation is incentivized by the payoff formula, and the observed history shows a low rolling average cooperation level, suggesting that cooperation is currently not being exploited. Given the low action frequency of cooperation, it is likel"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,19,1,llama31_8b,0,1.0,11.083733195651574,,-8.0,0.0,,,0,0,,1,False,0.8,0,0,0.4166666666666666,"Higher cooperation increases payoff due to B_eff, but recent history shows low cooperation, so choosing the most cooperative action is strategically justified."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,20,1,llama31_8b,0,1.0,10.408506944444445,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.4479166666666666,"High cooperation from others in recent history and low cooperation from self in recent history suggest that increasing cooperation will increase payoff. The current streak is 0, and the effective payoff B_eff is high, indicating that cooperation is c"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,21,1,llama31_8b,1,0.75,10.37277777777778,,-0.8136111111111104,0.5,,,0,0,,0,True,0.7,0,0,0.4479166666666666,"Higher cooperation is incentivized by B_eff, but recent history suggests opponents are mostly defecting. Given the current B_eff and observed history, choosing a = 1 is a reasonable balance between cooperation and self-preservation."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,22,1,llama31_8b,0,1.0,10.33340277777778,,-8.0,0.0,,,0,0,,0,True,0.8,0,0,0.43749999999999994,Highest cooperation action given high observed cooperation from others and low cost of cooperation.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,23,1,llama31_8b,0,1.0,10.297673611111113,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.44791666666666663,"Maximize cooperation to increase B_eff, considering recent history and opponent tendencies."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,24,1,llama31_8b,0,1.0,10.251006944444446,,-8.0,0.0,,,0,0,,0,False,0.9,0,0,0.41666666666666663,"Highly cooperative opponent 2 has been consistently defecting, while opponent 1 has been mostly cooperative. Given the high B_eff and low C, it's best to cooperate to maximize the average reward."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,25,1,llama31_8b,0,1.0,10.189756944444447,,-2.9051215277777764,0.5,,,0,0,,0,False,0.8,0,0,0.375,"Higher cooperation increases payoff due to B_eff * avg_other_coop(true) term, but own_coop(true) term decreases payoff. Given recent history and action semantics, choosing the most cooperative action maximizes the expected payoff."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,26,1,llama31_8b,0,1.0,10.76414830364613,,-2.6179258481769354,0.5,,,0,0,,1,False,0.8,0,0,0.41666666666666663,Higher cooperation is incentivized by the payoff formula and the observed history suggests a recent increase in cooperation among other agents.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,27,1,llama31_8b,1,0.75,11.26285625552599,,-6.0,0.0,,,0,0,,2,True,0.7,0,0,0.41666666666666663,"Higher cooperation is incentivized by higher B_eff and lower C, but recent history shows low cooperation from others, so I choose moderate cooperation to balance payoff and cooperation."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,28,1,llama31_8b,0,1.0,10.046111111111113,,-8.0,0.0,,,0,0,,0,True,0.8,0,0,0.40624999999999994,"Higher cooperation increases payoff, but recent history shows low cooperation from others, so I choose the most cooperative action to increase my payoff."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,29,1,llama31_8b,0,1.0,9.995798611111113,,-3.0021006944444437,0.5,,,0,0,,0,False,0.8,0,0,0.40624999999999994,Higher cooperation increases payoff due to B_eff = B_base * (1 + lambda * tanh(streak_prev/tau)) and B_eff * avg_other_coop(true) in payoff formula.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,30,1,llama31_8b,1,0.75,10.558313966422283,,-0.7208430167888586,0.5,,,0,0,,1,True,0.8,0,0,0.4166666666666666,"Higher cooperation from agent 2 and 3 in recent history, and higher B_eff due to streak, suggest cooperation is beneficial. Lowering cooperation slightly to 0.75 may be optimal given the current state."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,31,1,llama31_8b,0,1.0,9.91340277777778,,-8.0,0.0,,,0,0,,0,True,0.8,0,0,0.4479166666666666,"Higher cooperation is incentivized by the payoff formula u_i = B_eff * avg_other_coop(true) - C * own_coop(true) + K, where B_eff increases with streak_prev. The observed history shows a recent cooperation level of 0.5, suggesting that cooperation is"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,32,1,llama31_8b,0,1.0,9.888611111111112,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.4791666666666666,"Higher cooperation increases B_eff, which outweighs C * own_coop(true) given low C and high B_eff. Recent history shows low mean_other_coop_recent and most_recent_actions indicate high cooperation, suggesting an opportunity to increase B_eff."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,33,1,llama31_8b,0,1.0,9.863819444444445,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.4791666666666666,"High mean_other_coop_recent and most_recent_actions suggest low cooperation; B_eff is high, but C is high too; choose lowest index to maximize payoff."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,34,1,llama31_8b,0,1.0,9.824444444444445,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.43749999999999994,"High cooperation from others in recent history, with a mean of 0.0, suggests a cooperative environment. Given the payoff formula u_i = B_eff * avg_other_coop(true) - C * own_coop(true) + K, increasing cooperation will increase payoff. The action sema"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,35,1,llama31_8b,0,1.0,9.770486111111111,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.3958333333333333,"Highly cooperative opponent 2 has chosen action 0 in the last round, suggesting a potential long-term cooperation strategy. Considering the high B_eff and low C, it's beneficial to cooperate to maximize the average reward."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,36,1,llama31_8b,0,1.0,9.720173611111111,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.40625,High cooperation from others (0.40625) and low recent cooperation (0.0) from me and others suggests high B_eff. Defecting (a=0) maximizes B_eff and minimizes C.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,37,1,llama31_8b,0,1.0,9.677152777777778,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.4270833333333333,"Maximize cooperation to increase B_eff, given low observed cooperation and high C."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,38,1,llama31_8b,0,1.0,9.619548611111112,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.3854166666666667,"Higher cooperation increases payoff due to B_eff, but recent history shows low cooperation, so I choose the most cooperative action to increase chances of higher cooperation in the future."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,39,1,llama31_8b,0,1.0,10.151288171761593,,-8.0,0.0,,,0,0,,1,False,0.8,0,0,0.3958333333333333,"Given the high B_eff and low C, and the observed history of high cooperation from agent 2, the best action is to cooperate (index 0) to maximize the average reward."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,40,1,llama31_8b,0,1.0,9.511631944444444,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.3958333333333333,Higher cooperation is incentivized by the payoff formula and the observed history of low cooperation from other agents.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,41,1,llama31_8b,0,1.0,9.45767361111111,,-8.0,0.0,,,0,0,,0,False,0.7,0,0,0.3958333333333333,"High C and low B_eff suggest cooperation is costly, but low mean_other_coop_recent and high recent_coop[1] indicate opponent may cooperate if I do."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,42,1,llama31_8b,4,0.0,9.403715277777776,,0.0,0.0,,,0,0,,0,True,0.8,0,0,0.3958333333333333,"High cooperation is unlikely given the observed history and opponent tendencies, so defecting is the most strategically justified action."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,43,1,llama31_8b,4,0.0,9.33517361111111,,0.0,0.0,,,0,0,,0,False,0.9,0,0,0.35416666666666663,Defecting is the best response to the observed history and opponent tendencies.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,44,1,llama31_8b,1,0.75,9.252048611111109,,-1.3739756944444457,0.5,,,0,0,,0,True,0.8,0,0,0.31249999999999994,"Higher cooperation is incentivized by higher B_eff, which is influenced by the streak_prev and lambda. Given the observed history, agent 2 has been cooperative in the past, and agent 3 has been mostly cooperative. Agent 1 should cooperate to increase"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,45,1,llama31_8b,0,1.0,9.172569444444441,,-3.4137152777777793,0.5,,,0,0,,0,True,0.8,0,0,0.32291666666666663,"Given the recent cooperation levels (0.0, 0.75, 1.0) and the action frequency (0.0, 0.0, 0.0, 0.0, 1.0), the most cooperative action is justified. The payoff formula u_i = B_eff * avg_other_coop(true) - C * own_coop(true) + K suggests that higher coo"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,46,1,llama31_8b,0,1.0,9.665333420721831,,-3.1673332896390844,0.5,,,0,0,,1,False,0.8,0,0,0.36458333333333326,"High cooperation from others in recent history and high B_eff suggest cooperation is likely to be rewarded, so choose the most cooperative action."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,47,1,llama31_8b,4,0.0,10.087483467877938,,0.0,0.0,,,0,0,,2,True,0.8,0,0,0.36458333333333326,"Higher B_eff due to recent high streak, but high C and low mean_other_coop_recent suggest defecting to increase own_coop(true) and reduce cost term."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,48,1,llama31_8b,0,1.0,9.0,,-8.0,0.0,,,0,0,,0,True,0.8,0,0,0.3229166666666666,"High cooperation from others observed in recent history, and high B_eff due to streak, suggest cooperation is a good strategy to maximize long-term average reward."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,49,1,llama31_8b,0,1.0,9.0,,-8.0,0.0,,,0,0,,0,False,0.8,0,0,0.3229166666666666,"Maximize cooperation to increase B_eff and B_base, given low observed cooperation and high C."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,50,1,llama31_8b,0,1.0,9.0,,-3.5,0.5,,,0,0,,0,False,0.8,0,0,0.3229166666666666,High cooperation by others in recent history and low cooperation by self justifies high cooperation.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,1,2,deepseek_v32,4,0.0,12.0,,0.0,0.0,,,0,0,,0,False,0.85,0,0,0.0,"First round, no history. Immediate payoff incentive is to defect (action 4) because B_eff=12, C=8, and avg_other_coop is unknown but likely low initially. Defection minimizes cost and tests opponent responses."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,2,2,deepseek_v32,4,0.0,11.836666666666666,,5.918333333333333,0.5,,,0,0,,0,False,0.9,0,0,0.08333333333333333,"Opponents' recent actions (4,3) show low cooperation (0.0,0.25). Immediate payoff incentive is to defect given B_eff=11.84, C=8, and low expected return from others. Defection (action 4) minimizes cost and is best response to observed low cooperation"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,3,2,deepseek_v32,0,1.0,11.717083333333333,,-8.0,0.0,,,0,0,,0,True,0.7,0,0,0.20833333333333331,"Immediate payoff incentive favors low cooperation given low observed other cooperation (0.5 recent mean). However, repeated-game incentives are critical: B_eff can increase via streak and drift rules if global cooperation rises. Current rolling obser"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,4,2,deepseek_v32,4,0.0,11.612083333333333,,5.806041666666666,0.5,,,0,0,,0,True,0.8,0,0,0.25,"B_eff (11.612) > C (8.0) but recent observed cooperation is very low (mean_other_coop_recent=0.0, rolling_obs_coop=0.25). Immediate payoff maximization given low expected other cooperation favors low own cooperation. Action 4 yields highest immediate"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,5,2,deepseek_v32,4,0.0,11.514375,,5.7571875,0.5,,,0,0,,0,False,0.85,0,0,0.2708333333333333,"Immediate payoff maximization given low observed cooperation from others (mean 0.5). B_eff=11.514, C=8, so marginal benefit of own cooperation is negative when others' average cooperation is low. Action 4 (coop=0.0) minimizes cost. No streak to incen"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,6,2,deepseek_v32,0,1.0,11.421041666666666,,-2.289479166666667,0.5,,,0,0,,0,True,0.75,0,0,0.2833333333333333,"B_eff > C (11.42 > 8), so mutual cooperation is profitable. Observed history shows others occasionally cooperate (agent 1: 60% action 0, agent 2: 20% action 0). Starting with full cooperation (action 0) signals willingness to build streak, increasing"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,7,2,deepseek_v32,4,0.0,12.04503040107508,,6.02251520053754,0.5,,,0,0,,1,True,0.85,0,0,0.34722222222222215,"B_eff is high (12.045) and streak is low (1), so immediate payoff favors low own_coop. Opponents' recent actions (agent 0: 4, agent 1: 0) show mixed cooperation; agent 1's high cooperation (action 0) suggests potential for exploiting high avg_other_c"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,8,2,deepseek_v32,4,0.0,11.278402777777776,,5.639201388888888,0.5,,,0,0,,0,False,0.85,0,0,0.34523809523809523,"Opponents show low cooperation (agent 0 always 4, agent 1 mostly 0). Immediate payoff favors low own_coop given B_eff=11.278, C=8. High own_coop reduces payoff when avg_other_coop is low. Repeated-game: no streak benefit currently; defection aligns w"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,9,2,deepseek_v32,4,0.0,11.206215277777776,,0.0,0.0,,,0,0,,0,False,0.9,0,0,0.34375,"Opponents are highly defecting (Agent 0 always chooses 4, Agent 1 mostly chooses 0). My immediate payoff is maximized by defecting fully (action 4) because avg_other_coop is low (0.5) and C=8 makes cooperation costly. Repeated-game incentives are wea"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,10,2,deepseek_v32,0,1.0,11.130381944444443,,-8.0,0.0,,,0,0,,0,True,0.75,0,0,0.3333333333333333,"Immediate payoff incentive favors full cooperation: B_eff=11.13 > C=8, so net benefit from others' cooperation exceeds own cost. Observed history shows others (agents 0,1) recently defected heavily (action 4), but agent 1 has high frequency of cooper"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,11,2,deepseek_v32,4,0.0,11.054548611111109,,0.0,0.0,,,0,0,,0,True,0.9,0,0,0.3333333333333333,"B_eff (11.05) > C (8) but avg_other_coop_recent is 0.0; both opponents defected heavily last round (actions 4,4). Immediate payoff maximization given zero cooperation from others dictates full defection (action 4). No repeated-game incentive to coope"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,12,2,deepseek_v32,4,0.0,10.967777777777776,,5.483888888888888,0.5,,,0,0,,0,False,0.85,0,0,0.3020833333333333,"B_eff (10.97) > C (8), but avg_other_coop_recent is 0.0, making cooperation costly. Opponents' recent actions are highly defecting (agent0 always 4, agent1 recent 0/4 mix). Immediate payoff maximization favors own_coop=0 (action 4) given low expected"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,13,2,deepseek_v32,0,1.0,10.881006944444444,,-2.559496527777778,0.5,,,0,0,,0,True,0.75,0,0,0.3020833333333333,"B_eff (10.88) > C (8.0) makes cooperation profitable if others reciprocate. Agent 1 recently cooperated (action 0) and has high cooperation frequency (0.6). Agent 0 is fully defecting, but targeting Agent 1 with cooperation can build reciprocity and "
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,14,2,deepseek_v32,4,0.0,11.470639844568577,,4.301489941713216,0.375,,,0,0,,1,True,0.8,0,0,0.34374999999999994,"B_eff (11.47) > C (8), but avg_other_coop is low (0.5 recent). Opponents show high defection (agent0 always 4, agent1 mostly 0). Immediate payoff maximization favors low own_coop given low expected other cooperation. Defect fully to minimize cost and"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,15,2,deepseek_v32,4,0.0,10.718402777777778,,5.359201388888889,0.5,,,0,0,,0,False,0.85,0,0,0.29166666666666663,"Immediate payoff incentives favor low cooperation: B_eff (10.72) < C (8.0) implies net benefit from own defection unless others cooperate highly. Observed history shows others' recent cooperation low (mean 0.375), with agent 0 always defecting (actio"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,16,2,deepseek_v32,0,1.0,10.627986111111111,,-2.6860069444444443,0.5,,,0,0,,0,True,0.75,0,0,0.29166666666666663,Payoff formula favors high avg_other_coop; observed history shows others (agent 1) recently cooperating (action 0) and agent 0 consistently defecting. Choosing full cooperation (action 0) may signal willingness to increase streak and raise B_eff via 
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,17,2,deepseek_v32,4,0.0,11.198257563731007,,5.599128781865503,0.5,,,0,0,,1,True,0.85,0,0,0.33333333333333326,"Opponents' recent actions show low cooperation (Agent 0 always 4, Agent 1 recent 0). B_eff=11.2, C=8, payoff formula favors low own cooperation when others' cooperation is low. Immediate payoff maximization suggests full defection (action 4). Repeate"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,18,2,deepseek_v32,0,1.0,10.490902777777778,,-2.754548611111111,0.5,,,0,0,,0,True,0.75,0,0,0.37499999999999994,"B_eff > C, so mutual cooperation is profitable. Opponents' recent actions (0,4) show potential for cooperation; starting with full cooperation (action 0) can signal intent to raise avg_other_coop, increasing B_eff via streak and drift rules."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,19,2,deepseek_v32,4,0.0,11.083733195651574,,5.541866597825787,0.5,,,0,0,,1,True,0.85,0,0,0.4166666666666666,"Immediate payoff incentive favors low cooperation given B_eff=11.08, C=8.0, and recent other cooperation average of 0.5. Marginal benefit of increasing own cooperation is B_eff/N_others=5.54, which is less than marginal cost C=8.0, so defection is do"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,20,2,deepseek_v32,4,0.0,10.408506944444445,,5.204253472222223,0.5,,,0,0,,0,False,0.85,0,0,0.4479166666666666,"B_eff (10.41) > C (8.0) makes cooperation beneficial if others cooperate sufficiently. Recent observed cooperation is low (0.448), and opponents' recent actions show high defection (agent 0 always 4, agent 1 recent 0,4). Immediate payoff maximization"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,21,2,deepseek_v32,0,1.0,10.37277777777778,,-4.110208333333333,0.375,,,0,0,,0,True,0.7,0,0,0.4479166666666666,"B_eff (10.37) > C (8), so cooperation is net beneficial if others reciprocate. Agent 1 (ID 0) is fully defecting, but Agent 2 (ID 1) cooperated 80% recently and just chose 0 (full coop). Choosing full coop (0) signals willingness to rebuild streak, i"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,22,2,deepseek_v32,4,0.0,10.33340277777778,,5.16670138888889,0.5,,,0,0,,0,True,0.85,0,0,0.43749999999999994,"Opponents show low cooperation (Agent 0 always defects, Agent 1 mostly cooperates but recent low). With B_eff=10.33 and C=8, payoff formula favors low own cooperation when others' cooperation is low. Defection maximizes immediate payoff and avoids co"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,23,2,deepseek_v32,4,0.0,10.297673611111113,,5.148836805555557,0.5,,,0,0,,0,False,0.9,0,0,0.44791666666666663,Others are defecting; defecting maximizes payoff given low cooperation.
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,24,2,deepseek_v32,4,0.0,10.251006944444446,,5.125503472222223,0.5,,,0,0,,0,False,0.95,0,0,0.41666666666666663,"B_eff (10.251) < C (8.0), making cooperation costly; others' recent observed cooperation is low (0.125), and opponent 0 always defects (action 4). Immediate payoff maximization favors full defection (action 4) given low expected reciprocation and hig"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,25,2,deepseek_v32,0,1.0,10.189756944444447,,-2.9051215277777764,0.5,,,0,0,,0,True,0.85,0,0,0.375,"Agent 1 consistently cooperates (action 0 80% of time, recent action 0). Agent 0 fully defects (action 4 100%). My payoff formula: u_i = B_eff * avg_other_coop - C * own_coop. B_eff=10.19, C=8.0. To incentivize Agent 1's high cooperation, I should co"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,26,2,deepseek_v32,0,1.0,10.76414830364613,,-2.6179258481769354,0.5,,,0,0,,1,False,0.75,0,0,0.41666666666666663,"B_eff (10.764) > C (8.0) makes cooperation profitable if others reciprocate. Agent 1 shows high cooperation (80% action 0), Agent 3 is mixed but recent action 0. Recent observed cooperation low (0.417) but streak=1 increases B_eff; cooperating now ma"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,27,2,deepseek_v32,4,0.0,11.26285625552599,,4.223571095822247,0.375,,,0,0,,2,True,0.85,0,0,0.41666666666666663,"Opponents' recent cooperation is low (0.5 mean), payoff formula favors low own cooperation when others are low, and streak rule incentivizes defection to break streak and lower B_eff drift."
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,28,2,deepseek_v32,4,0.0,10.046111111111113,,5.0230555555555565,0.5,,,0,0,,0,False,0.85,0,0,0.40624999999999994,"B_eff (10.046) > C (8), but avg_other_coop_recent (0.375) is low; opponent 0 always defects (action 4), opponent 1 cooperates moderately (freq 0.7 on 0). Defecting (action 4) minimizes cost term (-C*own_coop) while B_eff*avg_other_coop is small; imme"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,29,2,deepseek_v32,0,1.0,9.995798611111113,,-3.0021006944444437,0.5,,,0,0,,0,True,0.75,0,0,0.40624999999999994,"Agent 1 consistently cooperates (70% action 0, 20% action 1), agent 0 fully defects. With B_eff ~10, C=8, cooperating (action 0) yields positive expected payoff if avg_other_coop > 0.8. Recent avg_other_coop is 0.5, but cooperating now can increase o"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,30,2,deepseek_v32,0,1.0,10.558313966422283,,-4.040632262591644,0.375,,,0,0,,1,False,0.75,0,0,0.4166666666666666,"B_eff (10.56) > C (8.0), so marginal benefit of increasing others' cooperation via own high cooperation is positive. Opponent 1 consistently cooperates (70% action 0, 20% action 1), Opponent 0 always defects (action 4). Recent observed cooperation lo"
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,31,2,deepseek_v32,4,0.0,9.91340277777778,,4.95670138888889,0.5,,,0,0,,0,True,0.9,0,0,0.4479166666666666,B_eff (9.91) < C (8.0) makes cooperation costly; opponents' recent observed cooperation is low (0.375) and one opponent always defects (action 4). Defecting (action 4) maximizes immediate payoff given low expected returns from others and avoids costl
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,32,2,deepseek_v32,4,0.0,9.888611111111112,,4.944305555555556,0.5,,,0,0,,0,False,0.95,0,0,0.4791666666666666,"B_eff (9.89) < C (8.0) implies immediate payoff is negative for any own_coop > 0 if avg_other_coop < 1. Observed avg_other_coop is low (0.5 recent, 0.48 rolling). Opponent 0 always defects (action 4). Opponent 1 cooperates variably but recent action "
causal_N_progressive,N=3,progressive__n3__m5__t50,3,5,0.05,0.6,0.25,33,2,deepseek_v32,4,0.0,9.863819444444445,,4.931909722222223,0.5,,,0,0,,0,False,0.85,0,0,0.4791666666666666,"Opponents' observed cooperation is low (Agent 0 always defects, Agent 1 mostly cooperates but recent action 0 suggests potential shift). My payoff formula: u_i = B_eff * avg_other_coop - C * own_coop. With avg_other_coop likely low, high own_coop (lo"
